Date,Open,High,Low,Close,Adj Close,Volume
2017-06-19,5.610000,6.160000,5.610000,5.830000,5.830000,77800
2017-06-20,5.500000,6.050000,5.500000,5.500000,5.500000,117100
2017-06-21,5.170000,5.610000,5.170000,5.280000,5.280000,62100
2017-06-22,5.280000,6.930000,5.170000,6.380000,6.380000,367600
2017-06-23,6.380000,6.710000,6.050000,6.380000,6.380000,116100
2017-06-26,6.050000,6.490000,5.830000,6.380000,6.380000,41600
2017-06-27,6.380000,7.150000,6.270000,6.820000,6.820000,67300
2017-06-28,6.820000,7.480000,6.600000,7.370000,7.370000,51600
2017-06-29,7.370000,7.700000,6.600000,7.150000,7.150000,68200
2017-06-30,7.150000,8.690000,6.600000,7.370000,7.370000,182100
2017-07-03,7.700000,7.700000,7.260000,7.590000,7.590000,17000
2017-07-05,7.370000,7.590000,6.930000,7.370000,7.370000,38200
2017-07-06,7.370000,7.590000,7.150000,7.370000,7.370000,26100
2017-07-07,7.700000,8.250000,7.150000,7.370000,7.370000,45300
2017-07-10,7.370000,7.370000,6.710000,6.930000,6.930000,31700
2017-07-11,6.820000,6.930000,6.160000,6.600000,6.600000,34600
2017-07-12,6.710000,6.820000,6.050000,6.490000,6.490000,21200
2017-07-13,6.270000,6.490000,6.160000,6.270000,6.270000,12100
2017-07-14,6.160000,7.040000,6.160000,6.710000,6.710000,20600
2017-07-17,6.490000,6.820000,6.270000,6.820000,6.820000,13600
2017-07-18,6.710000,6.820000,6.380000,6.600000,6.600000,7100
2017-07-19,6.490000,6.820000,6.380000,6.380000,6.380000,11700
2017-07-20,6.490000,6.710000,6.380000,6.600000,6.600000,17000
2017-07-21,6.600000,6.600000,6.380000,6.380000,6.380000,12300
2017-07-24,6.160000,6.600000,5.830000,6.160000,6.160000,41700
2017-07-25,6.050000,6.490000,6.050000,6.160000,6.160000,10300
2017-07-26,6.050000,6.490000,6.050000,6.270000,6.270000,4900
2017-07-27,6.270000,6.490000,5.720000,6.050000,6.050000,9800
2017-07-28,5.830000,6.160000,5.610000,5.830000,5.830000,13600
2017-07-31,5.830000,6.270000,5.830000,6.050000,6.050000,19500
2017-08-01,6.050000,6.600000,6.050000,6.490000,6.490000,14500
2017-08-02,6.600000,6.820000,6.270000,6.490000,6.490000,13500
2017-08-03,6.490000,7.040000,6.380000,6.820000,6.820000,82300
2017-08-04,7.150000,7.150000,6.270000,6.490000,6.490000,14600
2017-08-07,6.600000,6.930000,5.940000,6.930000,6.930000,17100
2017-08-08,6.600000,6.930000,6.600000,6.710000,6.710000,12400
2017-08-09,6.380000,6.930000,6.380000,6.710000,6.710000,10800
2017-08-10,6.930000,6.930000,6.490000,6.710000,6.710000,9700
2017-08-11,6.600000,6.710000,6.380000,6.600000,6.600000,11000
2017-08-14,6.160000,6.710000,6.160000,6.490000,6.490000,8600
2017-08-15,6.490000,6.600000,6.380000,6.380000,6.380000,4000
2017-08-16,6.600000,6.600000,6.380000,6.490000,6.490000,5000
2017-08-17,6.160000,6.600000,6.050000,6.270000,6.270000,11300
2017-08-18,6.380000,6.600000,6.380000,6.600000,6.600000,3600
2017-08-21,6.600000,6.600000,6.380000,6.380000,6.380000,3500
2017-08-22,6.490000,6.600000,6.380000,6.380000,6.380000,13500
2017-08-23,6.050000,6.490000,6.050000,6.380000,6.380000,20900
2017-08-24,6.490000,7.040000,6.380000,6.930000,6.930000,17600
2017-08-25,6.930000,7.260000,6.600000,7.260000,7.260000,22600
2017-08-28,7.370000,7.370000,6.710000,6.820000,6.820000,13900
2017-08-29,6.710000,7.150000,6.710000,6.930000,6.930000,7100
2017-08-30,6.820000,7.150000,6.600000,6.710000,6.710000,14400
2017-08-31,6.710000,7.260000,6.710000,6.930000,6.930000,10300
2017-09-01,7.370000,7.370000,6.820000,7.150000,7.150000,8800
2017-09-05,7.150000,7.260000,6.710000,7.260000,7.260000,13800
2017-09-06,7.260000,7.260000,6.820000,6.930000,6.930000,4200
2017-09-07,6.820000,7.150000,6.710000,6.820000,6.820000,12300
2017-09-08,6.930000,7.040000,6.710000,6.820000,6.820000,2800
2017-09-11,6.820000,7.040000,6.490000,6.710000,6.710000,17500
2017-09-12,6.600000,7.150000,6.600000,7.040000,7.040000,9600
2017-09-13,6.710000,7.480000,6.710000,7.040000,7.040000,33400
2017-09-14,7.150000,8.140000,7.150000,7.700000,7.700000,38800
2017-09-15,8.030000,8.140000,7.480000,8.030000,8.030000,55900
2017-09-18,8.030000,8.470000,7.700000,7.920000,7.920000,22900
2017-09-19,8.140000,8.140000,6.930000,7.480000,7.480000,23200
2017-09-20,6.710000,7.370000,6.160000,6.930000,6.930000,14600
2017-09-21,6.600000,7.150000,6.600000,6.930000,6.930000,10200
2017-09-22,6.930000,7.150000,6.600000,7.150000,7.150000,5800
2017-09-25,7.150000,7.370000,6.710000,7.040000,7.040000,6500
2017-09-26,7.040000,7.260000,6.820000,7.150000,7.150000,6500
2017-09-27,7.150000,7.150000,6.820000,7.150000,7.150000,6400
2017-09-28,7.150000,7.150000,6.820000,7.150000,7.150000,11600
2017-09-29,7.150000,8.030000,7.040000,7.590000,7.590000,30200
2017-10-02,8.140000,8.470000,7.920000,8.140000,8.140000,26000
2017-10-03,8.250000,8.360000,7.810000,7.810000,7.810000,17300
2017-10-04,7.810000,7.810000,7.480000,7.480000,7.480000,19700
2017-10-05,7.370000,8.250000,7.370000,7.700000,7.700000,15200
2017-10-06,7.700000,7.920000,7.590000,7.700000,7.700000,14300
2017-10-09,7.590000,7.920000,7.590000,7.590000,7.590000,9600
2017-10-10,7.700000,10.340000,7.590000,8.690000,8.690000,337900
2017-10-11,8.360000,8.470000,7.810000,8.030000,8.030000,41200
2017-10-12,8.140000,8.360000,7.920000,8.030000,8.030000,18600
2017-10-13,7.920000,8.360000,7.920000,8.030000,8.030000,16800
2017-10-16,8.030000,8.030000,7.700000,7.810000,7.810000,15800
2017-10-17,7.700000,8.690000,7.480000,8.140000,8.140000,68100
2017-10-18,8.140000,8.140000,7.810000,7.920000,7.920000,14100
2017-10-19,7.920000,8.030000,7.700000,7.920000,7.920000,9300
2017-10-20,7.810000,8.580000,7.810000,8.360000,8.360000,30600
2017-10-23,8.580000,9.240000,8.580000,9.130000,9.130000,53700
2017-10-24,9.130000,9.350000,8.800000,8.910000,8.910000,38400
2017-10-25,9.240000,9.240000,8.690000,8.800000,8.800000,21200
2017-10-26,8.690000,9.020000,8.360000,8.800000,8.800000,13000
2017-10-27,8.580000,9.130000,8.580000,9.130000,9.130000,8000
2017-10-30,10.560000,11.880000,6.820000,7.480000,7.480000,1373000
2017-10-31,7.590000,7.700000,6.710000,6.820000,6.820000,136500
2017-11-01,6.820000,6.820000,6.270000,6.710000,6.710000,127000
2017-11-02,7.040000,7.260000,6.270000,6.600000,6.600000,63100
2017-11-03,6.820000,6.820000,6.160000,6.380000,6.380000,48600
2017-11-06,6.380000,6.380000,5.830000,6.160000,6.160000,30000
2017-11-07,6.050000,6.160000,5.830000,5.830000,5.830000,53700
2017-11-08,5.830000,6.490000,5.720000,6.050000,6.050000,32700
2017-11-09,5.720000,6.160000,5.720000,5.940000,5.940000,25700
2017-11-10,5.940000,6.490000,5.830000,5.830000,5.830000,26900
2017-11-13,5.940000,6.820000,5.830000,6.270000,6.270000,126200
2017-11-14,6.600000,6.600000,6.050000,6.160000,6.160000,25700
2017-11-15,6.490000,6.490000,6.050000,6.270000,6.270000,21900
2017-11-16,6.380000,6.380000,6.160000,6.270000,6.270000,21500
2017-11-17,6.270000,6.380000,6.050000,6.160000,6.160000,15000
2017-11-20,6.050000,6.490000,6.050000,6.270000,6.270000,8600
2017-11-21,6.270000,6.380000,6.050000,6.270000,6.270000,11100
2017-11-22,6.270000,6.490000,6.050000,6.380000,6.380000,24600
2017-11-24,6.490000,6.490000,6.160000,6.380000,6.380000,6100
2017-11-27,6.160000,7.040000,6.050000,6.710000,6.710000,108400
2017-11-28,6.490000,7.040000,6.380000,6.490000,6.490000,50800
2017-11-29,6.710000,7.480000,6.160000,7.150000,7.150000,154800
2017-11-30,7.480000,7.480000,6.930000,7.040000,7.040000,47000
2017-12-01,7.370000,7.370000,6.490000,6.820000,6.820000,28700
2017-12-04,6.820000,6.930000,6.380000,6.490000,6.490000,15900
2017-12-05,6.600000,6.600000,6.380000,6.600000,6.600000,16800
2017-12-06,6.490000,6.600000,6.380000,6.490000,6.490000,16200
2017-12-07,6.380000,6.600000,6.380000,6.490000,6.490000,10200
2017-12-08,6.380000,6.600000,6.380000,6.490000,6.490000,5900
2017-12-11,6.600000,6.600000,6.160000,6.380000,6.380000,11700
2017-12-12,6.380000,6.930000,6.380000,6.490000,6.490000,21600
2017-12-13,6.490000,6.820000,6.270000,6.600000,6.600000,15500
2017-12-14,6.600000,6.710000,6.380000,6.490000,6.490000,17400
2017-12-15,6.490000,6.600000,6.490000,6.490000,6.490000,7900
2017-12-18,6.490000,6.600000,6.380000,6.490000,6.490000,17400
2017-12-19,6.380000,6.490000,6.380000,6.490000,6.490000,7700
2017-12-20,6.600000,6.600000,6.380000,6.380000,6.380000,5700
2017-12-21,6.490000,6.600000,6.160000,6.380000,6.380000,18100
2017-12-22,6.270000,6.270000,5.830000,6.270000,6.270000,18000
2017-12-26,6.050000,6.600000,5.940000,6.270000,6.270000,55100
2017-12-27,6.270000,6.380000,6.160000,6.270000,6.270000,16700
2017-12-28,6.270000,6.380000,5.940000,6.160000,6.160000,35500
2017-12-29,6.160000,6.380000,6.050000,6.270000,6.270000,14000
2018-01-02,6.050000,6.270000,5.940000,5.940000,5.940000,36400
2018-01-03,6.050000,6.270000,5.940000,6.050000,6.050000,32200
2018-01-04,6.050000,6.270000,5.940000,6.160000,6.160000,12200
2018-01-05,6.050000,6.270000,5.940000,6.160000,6.160000,11600
2018-01-08,6.050000,6.820000,6.050000,6.270000,6.270000,112900
2018-01-09,6.380000,6.600000,6.160000,6.380000,6.380000,17200
2018-01-10,6.490000,6.600000,6.270000,6.380000,6.380000,10300
2018-01-11,6.490000,6.710000,6.380000,6.600000,6.600000,15800
2018-01-12,6.820000,8.250000,6.600000,7.480000,7.480000,309900
2018-01-16,7.700000,7.700000,6.930000,7.150000,7.150000,112700
2018-01-17,7.040000,7.590000,7.040000,7.260000,7.260000,28100
2018-01-18,7.260000,7.920000,7.150000,7.370000,7.370000,39300
2018-01-19,7.480000,7.920000,7.260000,7.370000,7.370000,20200
2018-01-22,7.370000,7.590000,6.270000,6.820000,6.820000,66100
2018-01-23,6.490000,6.930000,6.490000,6.930000,6.930000,20600
2018-01-24,6.710000,7.150000,6.490000,6.710000,6.710000,26200
2018-01-25,6.710000,6.820000,6.380000,6.490000,6.490000,24600
2018-01-26,6.490000,6.710000,6.490000,6.710000,6.710000,16900
2018-01-29,6.820000,6.930000,6.490000,6.600000,6.600000,32400
2018-01-30,6.490000,6.820000,6.380000,6.380000,6.380000,22900
2018-01-31,6.380000,6.710000,6.160000,6.380000,6.380000,16400
2018-02-01,6.600000,6.930000,6.490000,6.490000,6.490000,20700
2018-02-02,6.710000,6.820000,6.380000,6.710000,6.710000,31500
2018-02-05,6.600000,7.370000,6.490000,6.930000,6.930000,50900
2018-02-06,6.930000,7.260000,6.490000,6.820000,6.820000,26600
2018-02-07,6.820000,7.920000,6.490000,7.260000,7.260000,117100
2018-02-08,8.140000,8.800000,7.480000,8.690000,8.690000,218300
2018-02-09,8.800000,9.460000,7.920000,8.360000,8.360000,272600
2018-02-12,8.580000,9.240000,8.360000,8.800000,8.800000,88700
2018-02-13,9.240000,9.240000,8.470000,9.020000,9.020000,74200
2018-02-14,9.000000,9.000000,7.650000,8.500000,8.500000,13300
2018-02-15,7.600000,8.480000,7.020000,7.780000,7.780000,28700
2018-02-16,7.610000,7.890000,5.930000,6.560000,6.560000,89300
2018-02-20,6.730000,6.730000,6.020000,6.180000,6.180000,61500
2018-02-21,6.220000,6.300000,5.620000,6.190000,6.190000,47900
2018-02-22,5.930000,6.040000,5.040000,5.900000,5.900000,29700
2018-02-23,5.660000,5.880000,5.530000,5.690000,5.690000,39700
2018-02-26,5.740000,6.280000,5.740000,5.900000,5.900000,18300
2018-02-27,5.560000,6.230000,5.500000,5.630000,5.630000,19400
2018-02-28,5.630000,6.090000,5.510000,5.590000,5.590000,25300
2018-03-01,5.500000,5.850000,5.210000,5.300000,5.300000,47500
2018-03-02,5.400000,5.500000,4.850000,4.950000,4.950000,45200
2018-03-05,4.900000,5.620000,4.900000,5.530000,5.530000,92500
2018-03-06,5.260000,6.500000,5.200000,5.870000,5.870000,96700
2018-03-07,5.930000,6.700000,5.480000,5.750000,5.750000,58200
2018-03-08,5.740000,6.100000,5.570000,5.770000,5.770000,19200
2018-03-09,5.900000,6.100000,5.560000,5.800000,5.800000,29500
2018-03-12,5.750000,6.390000,5.750000,6.110000,6.110000,108600
2018-03-13,5.750000,6.980000,5.750000,6.940000,6.940000,110900
2018-03-14,7.000000,8.050000,6.850000,6.920000,6.920000,219700
2018-03-15,6.970000,7.150000,6.240000,6.540000,6.540000,56800
2018-03-16,6.760000,6.950000,5.840000,6.300000,6.300000,53200
2018-03-19,6.250000,6.250000,5.770000,5.910000,5.910000,40800
2018-03-20,5.750000,5.840000,5.150000,5.530000,5.530000,14300
2018-03-21,5.530000,5.930000,5.300000,5.650000,5.650000,18000
2018-03-22,5.560000,6.260000,5.250000,5.420000,5.420000,23300
2018-03-23,5.100000,6.070000,5.100000,5.460000,5.460000,12700
2018-03-26,5.840000,5.840000,5.180000,5.790000,5.790000,17900
2018-03-27,5.680000,5.700000,5.170000,5.340000,5.340000,27300
2018-03-28,5.600000,5.600000,5.110000,5.200000,5.200000,20600
2018-03-29,5.200000,5.310000,5.070000,5.310000,5.310000,12200
2018-04-02,5.270000,5.870000,5.070000,5.080000,5.080000,46400
2018-04-03,5.000000,6.200000,5.000000,6.000000,6.000000,200800
2018-04-04,6.120000,6.640000,5.280000,5.380000,5.380000,179000
2018-04-05,5.400000,5.400000,5.110000,5.140000,5.140000,75300
2018-04-06,5.050000,5.190000,5.040000,5.060000,5.060000,29100
2018-04-09,5.190000,5.240000,5.000000,5.010000,5.010000,25400
2018-04-10,5.080000,5.290000,5.040000,5.270000,5.270000,26100
2018-04-11,5.390000,5.590000,5.130000,5.150000,5.150000,76900
2018-04-12,5.150000,5.320000,5.100000,5.120000,5.120000,29600
2018-04-13,5.100000,5.500000,5.000000,5.120000,5.120000,35200
2018-04-16,5.370000,5.370000,4.980000,5.020000,5.020000,31400
2018-04-17,5.270000,5.460000,5.060000,5.250000,5.250000,65800
2018-04-18,5.350000,5.590000,5.300000,5.370000,5.370000,46600
2018-04-19,5.610000,5.870000,5.400000,5.570000,5.570000,149900
2018-04-20,6.350000,6.660000,5.700000,5.770000,5.770000,923100
2018-04-23,5.900000,5.900000,5.200000,5.590000,5.590000,59700
2018-04-24,5.480000,5.640000,5.280000,5.360000,5.360000,30800
2018-04-25,5.400000,5.730000,5.130000,5.190000,5.190000,185700
2018-04-26,5.180000,5.440000,5.180000,5.280000,5.280000,14100
2018-04-27,5.250000,5.430000,5.190000,5.260000,5.260000,23600
2018-04-30,5.240000,5.490000,5.240000,5.250000,5.250000,23200
2018-05-01,5.150000,5.370000,5.100000,5.200000,5.200000,24500
2018-05-02,5.170000,5.350000,5.170000,5.250000,5.250000,24900
2018-05-03,5.200000,5.340000,5.120000,5.130000,5.130000,30200
2018-05-04,5.140000,5.690000,5.140000,5.450000,5.450000,191800
2018-05-07,5.470000,5.510000,5.170000,5.190000,5.190000,49800
2018-05-08,5.160000,5.360000,5.150000,5.240000,5.240000,43700
2018-05-09,5.180000,5.210000,5.100000,5.160000,5.160000,16700
2018-05-10,5.180000,5.240000,5.020000,5.020000,5.020000,36200
2018-05-11,5.080000,5.240000,5.020000,5.130000,5.130000,12700
2018-05-14,5.190000,5.240000,5.020000,5.160000,5.160000,18200
2018-05-15,5.180000,5.200000,5.020000,5.130000,5.130000,6800
2018-05-16,5.170000,5.280000,5.060000,5.060000,5.060000,21300
2018-05-17,5.090000,5.160000,5.010000,5.080000,5.080000,8100
2018-05-18,5.050000,5.360000,5.050000,5.300000,5.300000,31900
2018-05-21,5.340000,5.460000,5.200000,5.200000,5.200000,8000
2018-05-22,5.160000,6.250000,5.160000,5.310000,5.310000,821200
2018-05-23,5.300000,5.500000,5.070000,5.090000,5.090000,33800
2018-05-24,5.170000,5.250000,5.110000,5.190000,5.190000,15700
2018-05-25,5.100000,5.290000,5.100000,5.170000,5.170000,11900
2018-05-29,5.140000,5.270000,5.090000,5.110000,5.110000,24900
2018-05-30,5.080000,5.290000,4.980000,5.060000,5.060000,24100
2018-05-31,5.020000,5.150000,5.020000,5.120000,5.120000,39400
2018-06-01,5.170000,5.400000,5.120000,5.240000,5.240000,69100
2018-06-04,4.470000,4.500000,4.110000,4.280000,4.280000,112400
2018-06-05,4.410000,4.510000,2.760000,3.360000,3.360000,674200
2018-06-06,3.460000,3.600000,3.080000,3.540000,3.540000,179400
2018-06-07,3.630000,3.630000,3.350000,3.460000,3.460000,70600
2018-06-08,3.500000,3.500000,3.390000,3.490000,3.490000,28900
2018-06-11,3.580000,3.580000,3.450000,3.450000,3.450000,25800
2018-06-12,3.360000,3.450000,3.100000,3.230000,3.230000,30800
2018-06-13,3.220000,3.340000,3.200000,3.260000,3.260000,12400
2018-06-14,3.310000,3.310000,3.140000,3.190000,3.190000,39300
2018-06-15,3.220000,3.250000,3.100000,3.120000,3.120000,26800
2018-06-18,3.180000,3.330000,3.120000,3.240000,3.240000,82200
2018-06-19,3.240000,3.250000,3.120000,3.130000,3.130000,33700
2018-06-20,3.140000,3.240000,3.050000,3.060000,3.060000,78600
2018-06-21,3.020000,3.160000,2.910000,3.070000,3.070000,46200
2018-06-22,3.080000,3.200000,3.080000,3.100000,3.100000,51000
2018-06-25,3.120000,3.210000,2.920000,3.030000,3.030000,48700
2018-06-26,3.050000,3.050000,2.930000,2.970000,2.970000,26300
2018-06-27,2.970000,3.090000,2.810000,2.880000,2.880000,71300
2018-06-28,2.880000,2.980000,2.850000,2.970000,2.970000,13900
2018-06-29,2.950000,3.130000,2.890000,3.030000,3.030000,81700
2018-07-02,2.970000,3.000000,2.860000,2.980000,2.980000,27200
2018-07-03,3.000000,3.050000,3.000000,3.020000,3.020000,12600
2018-07-05,3.020000,3.360000,3.020000,3.290000,3.290000,109000
2018-07-06,3.340000,3.430000,3.150000,3.150000,3.150000,75400
2018-07-09,3.200000,3.260000,3.080000,3.240000,3.240000,32100
2018-07-10,3.320000,3.330000,3.210000,3.220000,3.220000,6900
2018-07-11,3.180000,3.240000,3.110000,3.190000,3.190000,3500
2018-07-12,3.350000,3.600000,3.140000,3.140000,3.140000,37100
2018-07-13,3.190000,3.190000,3.140000,3.160000,3.160000,7700
2018-07-16,3.140000,3.170000,3.070000,3.120000,3.120000,21500
2018-07-17,3.070000,3.230000,3.050000,3.230000,3.230000,8700
2018-07-18,3.170000,3.170000,3.100000,3.120000,3.120000,4800
2018-07-19,3.100000,3.170000,3.100000,3.110000,3.110000,6900
2018-07-20,3.190000,3.190000,3.050000,3.090000,3.090000,12500
2018-07-23,3.070000,3.150000,3.060000,3.130000,3.130000,9800
2018-07-24,3.110000,3.220000,3.050000,3.090000,3.090000,27400
2018-07-25,3.080000,3.140000,3.060000,3.090000,3.090000,7500
2018-07-26,3.090000,3.130000,3.090000,3.130000,3.130000,1300
2018-07-27,3.140000,3.170000,3.060000,3.060000,3.060000,15300
2018-07-30,3.120000,3.190000,3.120000,3.190000,3.190000,1100
2018-07-31,3.110000,3.110000,3.050000,3.050000,3.050000,5900
2018-08-01,3.110000,3.200000,3.090000,3.090000,3.090000,7700
2018-08-02,3.110000,3.140000,3.050000,3.090000,3.090000,15600
2018-08-03,3.060000,3.150000,3.050000,3.120000,3.120000,4700
2018-08-06,3.100000,3.200000,3.050000,3.110000,3.110000,15700
2018-08-07,3.130000,3.160000,3.050000,3.070000,3.070000,8900
2018-08-08,3.090000,3.200000,3.010000,3.080000,3.080000,21600
2018-08-09,3.040000,3.150000,3.030000,3.060000,3.060000,36500
2018-08-10,3.050000,3.130000,3.050000,3.100000,3.100000,2700
2018-08-13,3.100000,3.150000,3.020000,3.030000,3.030000,12900
2018-08-14,3.120000,3.120000,3.020000,3.050000,3.050000,6400
2018-08-15,3.020000,3.070000,2.840000,2.910000,2.910000,15700
2018-08-16,2.960000,3.030000,2.950000,3.010000,3.010000,8100
2018-08-17,2.960000,3.110000,2.960000,3.000000,3.000000,5000
2018-08-20,3.100000,3.100000,3.040000,3.040000,3.040000,4100
2018-08-21,3.020000,3.100000,3.010000,3.100000,3.100000,8300
2018-08-22,3.080000,3.100000,3.040000,3.040000,3.040000,2300
2018-08-23,3.090000,3.210000,3.080000,3.210000,3.210000,6600
2018-08-24,3.250000,3.250000,3.070000,3.160000,3.160000,13400
2018-08-27,3.160000,3.180000,3.100000,3.170000,3.170000,9100
2018-08-28,3.100000,3.170000,3.000000,3.090000,3.090000,18600
2018-08-29,3.050000,3.100000,3.050000,3.070000,3.070000,22100
2018-08-30,3.080000,3.150000,3.050000,3.060000,3.060000,15100
2018-08-31,3.080000,3.150000,3.050000,3.050000,3.050000,12200
2018-09-04,3.050000,3.100000,3.030000,3.030000,3.030000,19900
2018-09-05,3.060000,3.110000,3.010000,3.050000,3.050000,6900
2018-09-06,3.040000,3.150000,3.040000,3.050000,3.050000,7100
2018-09-07,3.090000,3.110000,3.020000,3.090000,3.090000,8400
2018-09-10,3.130000,3.150000,3.020000,3.040000,3.040000,16300
2018-09-11,3.020000,3.100000,2.950000,2.950000,2.950000,34100
2018-09-12,3.100000,3.100000,2.930000,3.080000,3.080000,17400
2018-09-13,2.930000,3.000000,2.900000,2.900000,2.900000,25100
2018-09-14,2.900000,2.980000,2.800000,2.810000,2.810000,15600
2018-09-17,2.810000,2.810000,2.590000,2.670000,2.670000,15300
2018-09-18,2.570000,2.710000,2.370000,2.540000,2.540000,58100
2018-09-19,2.490000,2.560000,2.420000,2.420000,2.420000,17300
2018-09-20,2.410000,3.000000,2.410000,2.800000,2.800000,97600
2018-09-21,2.980000,3.190000,2.710000,3.190000,3.190000,50400
2018-09-24,3.190000,3.190000,2.900000,3.030000,3.030000,13800
2018-09-25,2.910000,3.040000,2.850000,2.920000,2.920000,14100
2018-09-26,2.880000,2.900000,2.800000,2.840000,2.840000,24500
2018-09-27,2.830000,3.040000,2.740000,2.740000,2.740000,27000
2018-09-28,2.730000,3.050000,2.730000,2.850000,2.850000,10600
2018-10-01,2.780000,2.850000,2.710000,2.800000,2.800000,14000
2018-10-02,2.750000,2.890000,2.750000,2.800000,2.800000,5500
2018-10-03,2.760000,2.890000,2.730000,2.780000,2.780000,13900
2018-10-04,4.280000,7.600000,4.250000,5.250000,5.250000,17875300
2018-10-05,5.040000,6.480000,4.600000,5.080000,5.080000,3479900
2018-10-08,5.370000,5.390000,4.850000,4.900000,4.900000,376200
2018-10-09,4.660000,4.670000,3.910000,4.100000,4.100000,304200
2018-10-10,3.990000,3.990000,3.530000,3.650000,3.650000,186500
2018-10-11,3.440000,3.800000,3.300000,3.750000,3.750000,171000
2018-10-12,3.700000,3.920000,3.450000,3.880000,3.880000,160400
2018-10-15,3.890000,3.990000,3.600000,3.720000,3.720000,170000
2018-10-16,3.650000,3.730000,3.160000,3.200000,3.200000,237000
2018-10-17,3.250000,3.600000,3.250000,3.560000,3.560000,139600
2018-10-18,3.430000,3.590000,3.200000,3.220000,3.220000,145200
2018-10-19,3.200000,3.450000,3.200000,3.230000,3.230000,66100
2018-10-22,3.150000,3.290000,3.100000,3.140000,3.140000,38200
2018-10-23,3.070000,3.250000,2.870000,3.090000,3.090000,104200
2018-10-24,3.120000,3.310000,2.800000,2.830000,2.830000,148100
2018-10-25,2.800000,2.930000,2.750000,2.860000,2.860000,34300
2018-10-26,2.820000,2.890000,2.750000,2.800000,2.800000,26500
2018-10-29,2.800000,2.960000,2.650000,2.750000,2.750000,62900
2018-10-30,2.760000,2.890000,2.660000,2.750000,2.750000,93000
2018-10-31,2.800000,3.050000,2.730000,2.930000,2.930000,194100
2018-11-01,2.910000,3.070000,2.790000,3.050000,3.050000,69100
2018-11-02,3.090000,3.100000,2.900000,2.930000,2.930000,71700
2018-11-05,2.930000,3.070000,2.900000,2.930000,2.930000,24300
2018-11-06,2.930000,2.930000,2.830000,2.880000,2.880000,27700
2018-11-07,2.890000,2.980000,2.860000,2.860000,2.860000,12400
2018-11-08,3.030000,3.030000,2.810000,2.980000,2.980000,12600
2018-11-09,2.910000,2.910000,2.390000,2.640000,2.640000,183700
2018-11-12,2.600000,2.600000,2.410000,2.510000,2.510000,38100
2018-11-13,2.520000,2.640000,2.410000,2.540000,2.540000,51200
2018-11-14,2.560000,2.650000,2.380000,2.620000,2.620000,75400
2018-11-15,2.580000,2.830000,2.580000,2.830000,2.830000,79100
2018-11-16,2.690000,2.770000,2.490000,2.640000,2.640000,61700
2018-11-19,2.660000,2.800000,2.630000,2.790000,2.790000,52800
2018-11-20,2.740000,2.780000,2.520000,2.540000,2.540000,39200
2018-11-21,2.500000,2.860000,2.500000,2.850000,2.850000,58900
2018-11-23,2.850000,3.100000,2.680000,3.100000,3.100000,51800
2018-11-26,2.970000,3.280000,2.600000,2.790000,2.790000,185800
2018-11-27,2.760000,2.960000,2.550000,2.670000,2.670000,164300
2018-11-28,2.690000,3.400000,2.580000,3.200000,3.200000,452100
2018-11-29,2.900000,3.100000,2.700000,2.950000,2.950000,187100
2018-11-30,2.900000,3.230000,2.890000,3.080000,3.080000,124200
2018-12-03,3.240000,3.240000,3.000000,3.020000,3.020000,33900
2018-12-04,2.990000,3.090000,2.930000,2.960000,2.960000,16700
2018-12-06,2.910000,2.950000,2.720000,2.730000,2.730000,50500
2018-12-07,2.730000,3.000000,2.720000,3.000000,3.000000,59900
2018-12-10,2.870000,2.880000,2.740000,2.760000,2.760000,27900
2018-12-11,2.810000,2.930000,2.700000,2.700000,2.700000,11200
2018-12-12,2.760000,2.760000,2.710000,2.750000,2.750000,6400
2018-12-13,2.720000,2.720000,2.650000,2.680000,2.680000,20500
2018-12-14,2.650000,2.700000,2.500000,2.500000,2.500000,23200
2018-12-17,2.500000,2.670000,2.380000,2.430000,2.430000,25800
2018-12-18,2.430000,2.550000,2.150000,2.400000,2.400000,42000
2018-12-19,2.370000,2.500000,2.240000,2.250000,2.250000,25100
2018-12-20,2.250000,2.800000,2.250000,2.790000,2.790000,285200
2018-12-21,2.570000,2.710000,2.500000,2.650000,2.650000,50200
2018-12-24,2.620000,2.640000,2.530000,2.640000,2.640000,8800
2018-12-26,2.560000,2.560000,2.250000,2.370000,2.370000,26900
2018-12-27,2.280000,2.390000,2.250000,2.250000,2.250000,26500
2018-12-28,2.300000,2.380000,2.250000,2.250000,2.250000,25100
2018-12-31,2.250000,2.350000,1.830000,1.880000,1.880000,174800
2019-01-02,1.950000,1.990000,1.710000,1.980000,1.980000,91800
2019-01-03,1.940000,1.940000,1.650000,1.820000,1.820000,303000
2019-01-04,1.750000,1.920000,1.650000,1.690000,1.690000,277700
2019-01-07,1.770000,2.000000,1.700000,1.910000,1.910000,117200
2019-01-08,1.950000,2.100000,1.900000,2.060000,2.060000,54000
2019-01-09,2.060000,2.060000,1.940000,1.940000,1.940000,18400
2019-01-10,1.920000,2.100000,1.910000,2.100000,2.100000,35300
2019-01-11,2.100000,2.180000,2.000000,2.150000,2.150000,79200
2019-01-14,2.140000,2.300000,2.010000,2.260000,2.260000,164800
2019-01-15,2.300000,2.300000,2.100000,2.110000,2.110000,50400
2019-01-16,2.110000,2.230000,2.010000,2.190000,2.190000,38800
2019-01-17,2.150000,2.230000,2.100000,2.100000,2.100000,11200
